"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001666","GO:0001666","response to hypoxia","113/3391","317/18860",0.356466876971609,1.98259076959143,8.2604635170341,3.45480645591583e-14,1.83749114219557e-11,1.26737346871231e-11,"VCAM1/CXCL12/HIF3A/TRPC6/CBS/LOC102724560/CITED2/ABCC9/AGTRAP/PRKAA1/ABAT/FOXO3/HIGD1A/CFLAR/ROCK2/AQP3/LIF/PRKCE/LEP/POSTN/DDAH1/PTGIS/STAT3/MYC/ITGA2/SRF/FZD4/VEGFA/CPT1A/HIPK2/MDM2/TGFB2/THBS1/PPARG/EPAS1/CAT/ZFP36L1/BBC3/STC1/NOTCH1/INHBA/CASP3/SCN2A/HIF1A/ENG/NONO/CPEB1/LOXL2/SMAD3/CCNA2/ITPR2/WTIP/MTOR/FGFR2/CRYAB/ARNT2/ANG/PDLIM1/RGCC/CAV1/TMBIM6/EPHA4/DNMT3A/TP53/ATP1B1/RORA/RAD21/VEGFC/KCND2/HSF1/ADORA1/PLAU/MAP2K1/KCNJ8/KCNMA1/MSTN/HSD11B2/VEGFD/PTGS2/ADAM17/SCAP/SLC11A2/STC2/CYGB/ITPR1/SFRP1/EDNRA/DDIT4/PINK1/ABCB1/MECP2/TRPV4/DPP4/MMP2/CBL/NDNF/UBQLN1/ANKRD1/MT-CYB/BNIP3L/PLOD2/ATF4/ALAS1/ADA/CREB1/PPARA/BCL2/VASN/ANGPTL4/JUND/GATA6/ERO1A/CYBA",113
"GO:0003012","GO:0003012","muscle system process","155/3391","485/18860",0.319587628865979,1.77747646134249,8.12150563846605,3.51448736154716e-14,1.83749114219557e-11,1.26737346871231e-11,"CACNB2/KLF15/ERRFI1/FOXO1/PDLIM5/LMCD1/LMOD1/NR4A3/SCN7A/ABCC9/OXTR/ANXA6/APBB2/ABAT/SGCD/FOXO3/CFLAR/ROCK2/ACTA2/LEP/ATP2A2/DMD/GDNF/ADRA1B/CLIC2/NPR3/FGF13/TRPA1/SMTN/CALD1/ATP1A2/PPP1R12B/TPM4/BDKRB2/ITGA2/ANK2/NEDD4L/MYL6/SRF/PRKD1/DMPK/ROCK1/TPM2/SULF2/DOCK5/ADGRD1/TRPM4/DDIT3/PPARG/AGT/SCN1B/CHRM2/SLC8A1/GPD1L/DTNA/MEF2A/KCNE3/STC1/COL14A1/PRKG1/FKRP/NOTCH1/GSN/PI16/SCN2A/MAP2K3/KLF4/HSP90AA1/CACNA1G/TPCN2/ARHGAP42/ADRA2A/SMAD3/PARP2/KCND3/ATP1A1/PIK3CA/MTOR/CALM1/DAPK3/TNFRSF1B/SRI/CRYAB/GSTO1/CACNA1C/CAV1/MYOZ2/EZH2/FLNA/BIN1/HMOX1/PIK3C2A/ATP1B1/GNAI1/TBX3/KCND2/ADORA1/MYL9/ASPH/MAP2K1/KCNJ8/KCNMA1/PDGFRB/SCN2B/FOXP1/MYL6B/MSTN/TPM3/FBXO32/RGS4/EDNRB/CERT1/MYH13/TPM1/GPER1/EDNRA/TBX2/ATP2B1/PKP2/KCNJ12/DAG1/TRPV4/KDM4A/MYOF/SCN5A/EHD3/GAMT/CHUK/SULF1/SNTB1/GSTM2/IGF1/HDAC2/CCDC78/CKMT2/UTRN/KCNB2/ADA/P2RX6/HTR2A/PPARA/CAMK2D/SLMAP/LARGE1/ACACB/MAP2K6/TBXA2R/SCN4B/GUCY1A1/JPH2/SPHK1/DSP/GATA6/CYBA/G6PD",155
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","120/3391","345/18860",0.347826086956522,1.93453258625774,8.20227345626856,4.19038299184312e-14,2.02234329929413e-11,1.39487161777061e-11,"KLF15/ERRFI1/INHBB/FOXO1/GDF15/IRS2/NR4A3/AGTRAP/PRKAA1/KLF5/CFLAR/ROCK2/PIK3R1/PIK3R3/LEP/RAF1/IRS1/KANK1/STAT3/RAB31/SELENOS/TRIB3/SOCS1/PRKD1/MDM2/ROCK1/SLC26A6/PPARG/AGT/STAT5A/PTPN11/SORBS1/ZFP36L1/SREBF1/STAT5B/PLCB1/ADCY8/NR4A1/SGCB/INHBA/PHIP/IGF1R/MAP1B/NONO/KLF4/CPEB1/INSIG1/CAMK2A/SESN3/HDAC5/CCNA2/PIK3CA/MTOR/CUL7/JAK2/CACNA2D3/MYO1C/CAV2/PID1/RANGAP1/EIF4EBP2/CAV1/LEPROT/RAC1/PLA2G2A/INPP5K/PDK4/PIK3C2A/HDAC9/HSF1/LPIN1/PKM/MSTN/CFL1/NDEL1/TBC1D4/LPIN3/EEF2K/SOS2/STXBP4/NKX6-1/GAB1/GPER1/SNX5/ADIPOR1/RB1/INSR/STAT1/ZNF106/ENPP1/EDNRA/SLC27A4/PTPRE/MBD5/ATP2B1/ASS1/PTPRJ/RARRES2/CRK/PRKAR1A/SIK2/TNS2/GRB10/MAPK3/GRIA1/HRAS/EPRS1/IGF1/ALAS1/CREB1/GPR173/RELA/VAMP2/AKT3/NUCKS1/SHOC2/PXN/CYBA/SORL1/INSIG2",120
"GO:0042692","GO:0042692","muscle cell differentiation","141/3391","441/18860",0.319727891156463,1.77825656951073,7.7428558069579,4.9307997478276e-13,2.20970268699074e-10,1.52409907994882e-10,"SORT1/ADAM12/LAMA2/TBX18/CCN3/GDF15/PDLIM5/LMOD1/TMEM119/KLF5/SGCD/CFLAR/NID1/ATP2A2/DMD/LAMC1/LAMB1/SOX9/MYC/PLEC/SDC1/ANK2/SMO/SRF/ITGA8/VEGFA/PRKD1/NLN/PTGFRN/DMPK/MDM2/PDCD4/CDON/DOCK5/SMAD1/WDR1/ALPK3/CNTNAP1/FGF10/SLC8A1/CD9/ACTN4/TMEM204/MEF2A/LOX/COL14A1/PRKG1/MYH10/FKRP/NOTCH1/ACTG1/SGCB/CASP3/NRG1/PI16/AKAP13/ADM/SYPL2/ENG/NINJ1/PDGFRA/CCL8/PARP2/POPDC1/HDAC5/BCL9/MTOR/ZEB1/CAV2/ADAMTS5/FGFR2/NFATC4/PTBP1/OLFM2/MYOZ2/TANC1/ITGB1/MRTFB/EZH2/SPEG/BIN1/RORA/TBX3/HDAC9/PLEKHO1/MYL9/FBXO22/MAMSTR/MRTFA/OBSCN/GPX1/KCNJ8/PDGFRB/FOXP1/OBSL1/RGS4/MAPK11/EDNRB/DKK1/EHD1/TBX5/TPM1/GPER1/RB1/MAPK14/KDM1A/MED28/EDNRA/TBX2/FZD7/MECP2/RCAN1/SEMA4C/PRKAR1A/GREM1/CYP26B1/CTH/KDM6B/BNIP2/CHUK/ANKRD1/IGF1/MEF2C/FHL2/DLL1/QKI/MYH9/NEBL/PPARA/BCL2/RIPOR2/ACTN1/NEO1/SIX4/LARGE1/CTCF/DYRK1B/PPIF/MYOM1/GATA6/G6PD",141
"GO:0007044","GO:0007044","cell-substrate junction assembly","49/3391","99/18860",0.494949494949495,2.75280078877838,8.1868016982086,8.20971158303166e-13,3.43384869812937e-10,2.36842977669075e-10,"FAM107A/GPM6B/STON1/PEAK1/ROCK2/ACVRL1/VCL/CORO2B/LAMC1/APOD/PLEC/ITGA2/ANKRD28/VEGFA/ROCK1/THBS1/FERMT2/SORBS1/TLN1/DUSP3/LDB1/COL16A1/ACTG1/LAMA3/SMAD3/PTEN/DAPK3/LIMS1/PHLDB2/PIP5K1A/WHAMM/RAC1/DST/CFL1/PPM1F/SFRP1/CORO1C/ITGB1BP1/PTPRJ/ITGA6/GREM1/TRIP6/SDC4/DUSP22/TNS1/BCL2/ACTN1/PTPRK/THY1",49
"GO:0007160","GO:0007160","cell-matrix adhesion","91/3391","246/18860",0.369918699186992,2.05740686129952,7.81595280472559,9.66884149965563e-13,3.79139447305246e-10,2.61503996086081e-10,"VCAM1/FAM107A/PLPP3/GPM6B/ITGA11/STON1/PEAK1/ROCK2/PIK3R1/ITGBL1/COL3A1/NID1/ACVRL1/ANXA2/NF2/POSTN/ITGA10/VCL/CORO2B/CDK6/CCN2/APOD/ZYX/ITGA2/ANKRD28/BCL6/SRF/ITGA8/VEGFA/EMP2/ROCK1/THBS1/FERMT2/RRAS/SORBS1/EDA/TLN1/DUSP3/LDB1/COL16A1/ACTG1/PTK2B/SVEP1/COL5A3/SMAD3/ITGA7/JAG1/ITGA1/PTEN/DAPK3/LIMS1/PHLDB2/PIP5K1A/HPSE/WHAMM/TNXB/ITGB1/RAC1/NID2/ITGB8/PLAU/FBLN5/CFL1/ITGA4/PKD1/PPM1F/CSF1/PPFIA2/SFRP1/CORO1C/ITGB1BP1/PTPRJ/ITGA6/DAG1/RIN2/CDKN2A/CASK/GREM1/LYPD3/TRIP6/SDC4/BCL2L11/BCAM/UTRN/DUSP22/PLEKHA2/BCL2/ITGA3/ACTN1/PTPRK/THY1",91
"GO:0150115","GO:0150115","cell-substrate junction organization","52/3391","109/18860",0.477064220183486,2.65332680408745,8.10497807108507,1.05083128823198e-12,3.87818558962792e-10,2.67490243091126e-10,"FAM107A/GPM6B/STON1/PEAK1/ROCK2/PIK3R1/ACVRL1/VCL/CORO2B/LAMC1/APOD/PLEC/ITGA2/ANKRD28/MAPRE2/VEGFA/ROCK1/THBS1/FERMT2/SORBS1/TLN1/DUSP3/LDB1/COL16A1/ACTG1/LAMA3/SMAD3/PTEN/DAPK3/LIMS1/PHLDB2/PIP5K1A/WHAMM/RAC1/DST/CFL1/PPM1F/SFRP1/ARF6/CORO1C/ITGB1BP1/PTPRJ/ITGA6/GREM1/TRIP6/SDC4/DUSP22/TNS1/BCL2/ACTN1/PTPRK/THY1",52
"GO:0061448","GO:0061448","connective tissue development","106/3391","307/18860",0.345276872964169,1.92035441583729,7.61218476854543,2.15993606948628e-12,7.52857716664274e-10,5.19268841032638e-10,"ERRFI1/COL1A1/COL11A1/CCN3/ZBTB16/TGFBR2/CBS/LOC102724560/PRKAA1/CFLAR/COL3A1/PRRX1/ACTA2/PKDCC/LEP/LUM/ACVRL1/OGN/CCN2/PRKG2/SOX9/RFLNB/AXIN2/EXT1/SRF/TGFB2/GDF7/SULF2/OXCT1/TSKU/SMAD1/TRPM4/PPARG/PTPN11/MAF/RSPO2/CCN1/RUNX1/COL27A1/STC1/MDK/LOX/FRZB/COL5A1/FKRP/NOTCH1/IL6R/GDF5/MSX2/OSR2/CHRDL2/SLC39A13/ARID5A/CREB3L2/ABHD15/ADAMTS7/HIF1A/SERPINH1/GLI3/LOXL2/SMAD3/PIK3CA/ZEB1/ADGRG6/UBB/RASAL2/CCN4/SFRP2/MGP/SH3PXD2B/BGN/RXFP1/ITGB8/SPART/TGFBI/PDGFRB/INHBE/HOXA3/PKD1/BPNT2/SLC26A2/SOX5/CSF1/RB1/MAPK14/SLC25A25/WNT5A/BMP6/TRPV4/GREM1/SELENOM/TBL1XR1/BMPR1B/ATP7A/MAPK3/HRAS/SULF1/IGF1/MEF2C/PLAAT3/LARGE1/LNPK/CSGALNACT1/DYRK1B/TIMP1/SORL1",106
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","118/3391","357/18860",0.330532212885154,1.83834784282336,7.48737164202408,3.50482487907702e-12,1.1573300679647e-09,7.98245710686185e-10,"CXCL12/SYNPO2/FAM107A/CDC42EP3/AMOT/DAAM2/LMOD1/GPM6B/DSTN/ARHGAP28/WASF3/MYADM/ROCK2/PIK3R1/NEDD9/PRKCE/RND2/S1PR1/NF2/CORO2B/ARPC5/CCN2/SWAP70/CARMIL1/ELN/KANK1/CIT/SSH2/DNAI3/CYFIP2/PRKD1/ROCK1/TGFB2/FHOD1/WDR1/CYRIA/FERMT2/SVIL/MTSS1/RAC3/RND3/SPTBN4/GMFB/TTC8/ACTG1/GSN/CRACD/EPS8/PTK2B/WASF1/AKAP13/SPECC1L/PAK3/LPAR1/SMAD3/PDGFRA/PIK3CA/MTOR/RALA/DAPK3/SORBS3/RHOBTB2/PHLDB2/ABL2/RGCC/GBA2/WHAMM/SNX9/RAC1/ARHGEF19/FLNA/INPP5K/BIN1/ARAP3/FSCN1/NAA20/EVL/PDGFRB/CFL1/ARF1/MET/PLEKHH2/PPM1F/RGS4/SEMA5A/SH3BP1/CAPZB/PREX1/WASHC4/TPM1/PFN2/EPHA5/SFRP1/ARF6/DVL2/CORO1B/ITGB1BP1/VASP/DIXDC1/CRK/TJP1/ALMS1/ARPC3/TRIOBP/SDC4/HRAS/SLIT2/SLC4A2/LIMK1/KANK4/COTL1/SPTAN1/NCKAP1/CCL11/SIGLEC15/WASF2/PXN/RND1",118
"GO:0006979","GO:0006979","response to oxidative stress","132/3391","418/18860",0.315789473684211,1.75635195331295,7.32150174599292,7.32934881785523e-12,2.29921672416119e-09,1.58583963106331e-09,"DUSP1/GPX3/COL1A1/FOXO1/TRPC6/NR4A3/ABCC9/GCLM/PRKAA1/FOXO3/GPR37/RBPMS/ATP2A2/TLDC2/SLC7A11/NQO1/RHOB/TRPA1/APOD/SESN2/MAP3K5/VKORC1L1/SELENOS/MSRB3/MCTP1/HGF/PKD2/GPX8/PRR5L/MAPK7/PRKD1/GCH1/ANGPTL7/MDM2/STX2/AIFM2/PCNA/EPAS1/SLC8A1/CAT/ARL6IP5/GSR/PPP2CB/SELENOP/CASP3/MAP1LC3A/SCARA3/HIF1A/PPP5C/OXSR1/KLF4/SESN3/PSIP1/PSEN1/PDGFRA/ETV5/ABCC1/JAK2/PAWR/CRYAB/PDLIM1/ABL2/RLIG1/EZH2/BMAL1/LRRK2/TP53/HMOX1/PTGS1/HSF1/MAP2K1/PRDX6/PNPLA8/FBLN5/GPX1/SLC1A1/FOXP1/CFL1/ALDH3B1/TNFAIP3/PTGS2/HBA1/MET/GPX4/SLC11A2/BTG1/PYCR1/STC2/TPM1/CYGB/PDCD10/STAT1/EDNRA/PINK1/RCAN1/CRK/CAMKK2/MICB/ATP13A2/CDKN2A/NFE2L1/HBA2/PYCR2/PLEKHA1/MMP2/KDM6B/CUL1/ATP7A/RCAN2/CHUK/HDAC2/ATF4/NEIL1/BCL2/GSS/PXDN/RELA/PTPRK/MAPT/ERMP1/OSER1/ITCH/PPIF/SPHK1/PXN/ANKZF1/PRDX3/PRNP/ERO1A/C19orf12/G6PD/TOR1A",132
"GO:0062197","GO:0062197","cellular response to chemical stress","111/3391","335/18860",0.33134328358209,1.84285884056568,7.28769598128618,1.28906472577401e-11,3.85123432833627e-09,2.65631332714635e-09,"ERRFI1/FOXO1/GDF15/TRPC6/ARHGEF2/SCN7A/ABCC9/PRKAA1/FOXO3/GPR37/ATP2A2/SLC7A11/NQO1/RHOB/TRPA1/SESN2/MAP3K5/VKORC1L1/BDKRB2/PLEC/SELENOS/HGF/PKD2/GPX8/PRR5L/MAPK7/PRKD1/GCH1/MDM2/LRRC8D/STX2/AIFM2/PCNA/DDIT3/SLC8A1/CAT/ZFP36L1/ARL6IP5/GSR/CASP3/MAP1LC3A/SCN2A/HIF1A/PPP5C/OXSR1/NINJ1/KLF4/PDGFRA/ETV5/ATP1A1/PIK3CA/MTOR/ABCC1/PAWR/CASP1/ABL2/CAV1/YBX3/EZH2/BMAL1/LRRK2/TP53/HSF1/AKR1B1/PNPLA8/FBLN5/GPX1/SLC1A1/FOXP1/CFL1/ALDH3B1/TNFAIP3/PTGS2/MET/SLC11A2/PYCR1/TPM1/CYGB/PDCD10/EDNRA/PINK1/LETM1/ABCB1/CAMKK2/TRPV4/ATP13A2/CDKN2A/NFE2L1/PYCR2/PLEKHA1/MMP2/KDM6B/CUL1/ATP7A/EFHD1/HDAC2/ATF4/CAB39/DDX3X/RELA/PTPRK/MAPT/ERMP1/OSER1/PPIF/SPHK1/PXN/ANKZF1/PRDX3/DNAJA1/G6PD",111
"GO:0048041","GO:0048041","focal adhesion assembly","43/3391","88/18860",0.488636363636364,2.71768853381947,7.56175470662859,3.49471626857695e-11,9.96629539502353e-09,6.87405673689944e-09,"FAM107A/GPM6B/STON1/PEAK1/ROCK2/ACVRL1/VCL/CORO2B/APOD/ITGA2/ANKRD28/VEGFA/ROCK1/THBS1/FERMT2/SORBS1/TLN1/DUSP3/LDB1/COL16A1/ACTG1/SMAD3/PTEN/DAPK3/LIMS1/PHLDB2/PIP5K1A/WHAMM/RAC1/CFL1/PPM1F/SFRP1/CORO1C/ITGB1BP1/PTPRJ/GREM1/TRIP6/SDC4/DUSP22/BCL2/ACTN1/PTPRK/THY1",43
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","83/3391","230/18860",0.360869565217391,2.00707755824241,7.19469709259078,4.17205643806504e-11,1.12305652404126e-08,7.74606206119428e-09,"PDPN/COL1A1/FAM107A/PLPP3/GPM6B/PEAK1/MYADM/ROCK2/PIK3R1/NEDD9/PRKCE/NID1/ACVRL1/NF2/POSTN/VCL/CORO2B/CDK6/CARMIL1/LIMS2/APOD/KANK1/ANKRD28/BCL6/COL8A1/FZD4/HACD1/VEGFA/EMP2/SPOCK1/ROCK1/THBS1/DOCK5/FERMT2/RRAS/RAC3/ACTN4/CCN1/TLN1/DUSP3/LDB1/MDK/COL16A1/NOTCH1/ACTG1/PTK2B/SMAD3/JAG1/JAK2/PTEN/DAPK3/LIMS1/PHLDB2/RAC1/FLNA/RSU1/PLAU/CFL1/PPM1F/CSF1/PREX1/SFRP1/FZD7/CORO1C/ITGB1BP1/PTPRJ/PKP2/CRK/DAG1/RIN2/CDKN2A/CASK/GREM1/GCNT2/TRIOBP/SDC4/NDNF/UTRN/DUSP22/PLEKHA2/BCL2/ITGA3/THY1",83
"GO:0060537","GO:0060537","muscle tissue development","138/3391","453/18860",0.304635761589404,1.69431744723567,7.00338140749224,4.29604025772876e-11,1.12305652404126e-08,7.74606206119428e-09,"WNT2/COL11A1/TBX18/PDLIM5/FER1L6/ATF3/CITED2/ABCC9/PRKAA1/KLF5/SGCD/CFLAR/COL3A1/MAFF/S1PR1/DMD/ELN/SOX9/MYC/PLEC/SAP30/RBPJ/SMO/PKD2/MYL6/SRF/ITGA8/VEGFA/TENM4/NLN/TGFB2/CDON/SMAD1/ALPK3/SVIL/CNTNAP1/PIM1/SLC8A1/HEG1/MEF2A/RUNX1/MBD2/LOX/COL14A1/PRKG1/MYH10/FKRP/NOTCH1/NR4A1/SGCB/MSX2/NRG1/PI16/EGR2/AKAP13/ZFPM2/ENG/CACNA1G/FOXN2/SMAD3/PDGFRA/PARP2/POPDC1/BCL9/MTOR/NR2F2/CAV2/FGFR2/TCF21/GPCPD1/CAV1/MYOZ2/YBX3/EYA1/ITGB1/MRTFB/BMAL1/TIPARP/TBX3/HLF/HDAC9/ZFAND5/YAP1/FBXO22/GPX1/KCNJ8/PDGFRB/FOXP1/MYL6B/MSTN/OBSL1/RGS4/MAPK11/NR1D2/DKK1/TBX5/TPM1/BTG2/RB1/MAPK14/EDNRA/AKIRIN1/TBX2/FZD7/GPC1/RCAN1/PKP2/CENPF/PRKAR1A/GREM1/NUPR1/SCN5A/CYP26B1/JARID2/KDM6B/DLL4/ANKRD1/IGF1/MEF2C/FHL2/DLL1/NEBL/CREB1/PPARA/BCL2/VAMP5/SIX4/LARGE1/FLNB/CTCF/JPH2/PPIF/DSP/MYOM1/GATA6/CHD7/ERO1A/G6PD",138
"GO:0014706","GO:0014706","striated muscle tissue development","132/3391","430/18860",0.306976744186047,1.70733748019724,6.94688863132035,6.43049368994306e-11,1.61379669642811e-08,1.11308461302551e-08,"WNT2/COL11A1/TBX18/PDLIM5/FER1L6/ATF3/CITED2/ABCC9/PRKAA1/KLF5/SGCD/CFLAR/MAFF/S1PR1/DMD/ELN/MYC/PLEC/SAP30/RBPJ/SMO/MYL6/SRF/VEGFA/TENM4/NLN/TGFB2/CDON/SMAD1/ALPK3/SVIL/CNTNAP1/PIM1/SLC8A1/HEG1/MEF2A/RUNX1/MBD2/LOX/COL14A1/PRKG1/MYH10/FKRP/NOTCH1/NR4A1/SGCB/MSX2/NRG1/PI16/EGR2/AKAP13/ZFPM2/ENG/CACNA1G/FOXN2/SMAD3/PDGFRA/PARP2/POPDC1/BCL9/MTOR/NR2F2/CAV2/FGFR2/TCF21/GPCPD1/CAV1/MYOZ2/YBX3/EYA1/ITGB1/MRTFB/BMAL1/TBX3/HLF/HDAC9/YAP1/FBXO22/GPX1/KCNJ8/PDGFRB/FOXP1/MYL6B/MSTN/OBSL1/RGS4/MAPK11/NR1D2/DKK1/TBX5/TPM1/BTG2/RB1/MAPK14/EDNRA/AKIRIN1/TBX2/FZD7/GPC1/RCAN1/PKP2/CENPF/PRKAR1A/GREM1/NUPR1/SCN5A/CYP26B1/JARID2/KDM6B/DLL4/ANKRD1/IGF1/MEF2C/FHL2/DLL1/NEBL/CREB1/PPARA/BCL2/VAMP5/SIX4/LARGE1/FLNB/CTCF/JPH2/PPIF/DSP/MYOM1/GATA6/CHD7/ERO1A/G6PD",132
"GO:0042060","GO:0042060","wound healing","137/3391","453/18860",0.30242825607064,1.68203978457454,6.87954013755045,8.82401678222439e-11,2.12930312660292e-08,1.4686450603937e-08,"PDPN/CDKN1A/C1QTNF1/HPS5/RAP2B/EPHB2/WFDC1/COL3A1/PLA2G4A/PRKCE/ACVRL1/ANXA2/ANGPTL1/RAF1/FZD6/VCL/SLC7A11/KANK1/MYL12A/PLEC/ITGA2/DGKH/CNN2/TSPAN8/EXT1/SRF/VEGFA/ANGPTL7/TGFB2/THBS1/ANGPTL2/TSKU/PPARG/FERMT2/UBASH3B/FGF10/B4GALT1/SERPINE2/SERPING1/CD9/TLN1/COL5A1/PRKG1/MYH10/ACTG1/IL6R/ANGPT1/MSX2/NRG1/HIF1A/ENG/MERTK/HSPB1/SVEP1/ADRA2A/SMAD3/PDGFRA/PIK3CA/MTOR/JAK2/PTEN/CASP1/SYT7/PHLDB2/HPSE/CAV1/VPS4A/F2RL2/PRRG3/CCN4/ITGB1/F10/ARHGEF19/C1GALT1C1/FLNA/HMOX1/DST/HPS6/ANXA1/F3/ITPK1/MYL9/PLAU/YAP1/MRTFA/FGF1/SCARB1/GPX1/GNA12/VPS4B/TNFAIP3/TYRO3/ADAM17/PLCG2/GAS6/CD40/TPM1/HPS4/PDCD10/MAPK14/ENTPD1/DGKB/WNT5A/TSPAN32/FZD7/AHNAK/TSPAN9/CORO1B/PTPRJ/ACTB/CRK/DAG1/CASK/MYOF/ARL8B/FUNDC2/EMILIN2/GNAQ/MCAM/SDC4/HRAS/NDNF/PRRG1/IGF1/MYH9/HTR2A/PPARA/SYTL4/LNPK/ANGPTL4/ANO6/TBXA2R/TIMP1/DSP/ADIPOR2/C6orf89/TOR1A",137
"GO:0007409","GO:0007409","axonogenesis","141/3391","472/18860",0.298728813559322,1.66146429481829,6.81400210771008,1.21714919425714e-10,2.8282940906553e-08,1.9507603655326e-08,"NEXN/CXCL12/CCKAR/ADARB1/LAMA2/PLXNA4/NR4A3/CRABP2/EPHB2/ABLIM1/FLRT3/ADCY1/APBB2/EPHB6/RPS6KA5/PALLD/RND2/SEMA3A/EPHB3/GDNF/ROBO1/VCL/PLXNB1/KIAA1755/MAP1A/PLEKHG4/TRAK2/ULK2/FGF13/USP33/ARHGEF40/ARHGEF28/KIF5B/BOC/SMO/SLITRK6/EXT1/SRF/UNC5B/SEMA3B/VEGFA/CYFIP2/TGFB2/GDF7/FLRT2/TSKU/NTN1/SEMA6D/CNTNAP1/NTN4/PTPN11/CHL1/GLI2/RAC3/SCN1B/NRP2/NOTCH3/SPTBN4/MAP2/TTC8/PLPPR4/PRKG1/MYH10/NOTCH1/SIPA1L1/ACTG1/MAP1B/EGR2/GLI3/PAK3/NECTIN1/PSEN1/ALCAM/KALRN/PTEN/USP9X/FGFR2/NRXN3/EFNB1/LLGL1/SEMA6C/ITGB1/EPHA4/RAC1/KIFC2/CDH4/LMO4/FAT4/MAP1S/ROBO3/PITPNA/AUTS2/CHN1/EVL/MAP2K1/SPART/NGF/ITGA4/NDEL1/ADAM17/SEMA5A/LGI1/NKX6-1/ARHGEF25/EPHA5/EFNA4/EDNRA/WNT5A/SEMA3D/PTPRJ/VASP/KIFBP/SEMA4C/ACTB/DAG1/ZEB2/PICALM/HOXA2/LHX4/RUFY3/PTPRM/BMPR1B/APLP1/SLIT2/LIMK1/PLXNB2/NPTN/B4GALT5/CREB1/BCL2/NEO1/ADNP/MAPT/ECE1/CCK/FEZ1/NTNG1/THY1/BRSK1/PTPRH/MATN2",141
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","103/3391","314/18860",0.328025477707006,1.82440593027253,6.89720141930515,1.34930882092914e-10,3.02341555089622e-08,2.08534156497732e-08,"FGD4/AMOT/CYTH3/ARHGEF2/EPHB2/ARHGAP28/ARHGAP29/COL3A1/SIPA1L2/RAF1/ROBO1/PLXNB1/PLEKHG4/SWAP70/ARHGEF40/KANK1/ARHGEF28/SQSTM1/SYDE2/BCL6/ARHGEF3/MAPRE2/TGFB2/CDON/FERMT2/RALBP1/FGF10/KCTD10/ITPKB/HEG1/ABR/NOTCH1/SIPA1L1/PPP2CB/EPS8/ARHGAP31/PSD3/AKAP13/RASGRF2/STMN3/ARHGAP22/LPAR1/ARHGAP42/GIT2/KALRN/SYDE1/ARHGDIA/ABL2/PLEKHG5/STARD13/SCAI/ITSN1/SIPA1/GIT1/ITGB1/RAC1/ARHGEF19/SPRY2/PLEKHG1/ARHGEF17/SPATA13/AUTS2/CHN1/MAP2K1/ARHGAP10/OBSCN/NGF/FOXM1/MET/DOCK11/SH3BP1/CSF1/PREX1/ARHGEF12/CDC42SE2/ARHGEF25/DENND3/ARFGEF2/WNT5A/ARF6/ARHGEF1/ARHGAP1/CRK/NUP62/TGM2/PICALM/SRGAP3/ARHGAP20/ARHGEF9/ARHGAP11A/CBL/KBTBD7/BNIP2/SLIT2/TNFAIP1/IGF1/SPRY1/FGD1/ITGA3/ARHGAP32/RIPOR2/PREX2/SHOC2",103
"GO:0006936","GO:0006936","muscle contraction","117/3391","372/18860",0.314516129032258,1.74926988898507,6.83371541575898,1.50826747821951e-10,3.26305867529283e-08,2.25063070887855e-08,"CACNB2/LMOD1/SCN7A/ABCC9/OXTR/ANXA6/APBB2/ABAT/SGCD/ROCK2/ACTA2/ATP2A2/DMD/GDNF/ADRA1B/CLIC2/FGF13/TRPA1/SMTN/CALD1/ATP1A2/PPP1R12B/TPM4/BDKRB2/ITGA2/ANK2/NEDD4L/MYL6/SRF/PRKD1/DMPK/ROCK1/TPM2/SULF2/DOCK5/ADGRD1/TRPM4/DDIT3/SCN1B/CHRM2/SLC8A1/GPD1L/DTNA/KCNE3/STC1/PRKG1/FKRP/GSN/SCN2A/MAP2K3/HSP90AA1/CACNA1G/TPCN2/ARHGAP42/ADRA2A/KCND3/ATP1A1/PIK3CA/MTOR/CALM1/DAPK3/SRI/CRYAB/GSTO1/CACNA1C/CAV1/FLNA/BIN1/PIK3C2A/ATP1B1/TBX3/KCND2/ADORA1/MYL9/ASPH/MAP2K1/KCNJ8/KCNMA1/SCN2B/MYL6B/TPM3/EDNRB/CERT1/MYH13/TPM1/GPER1/EDNRA/TBX2/ATP2B1/PKP2/KCNJ12/TRPV4/MYOF/SCN5A/EHD3/GAMT/CHUK/SULF1/SNTB1/GSTM2/CCDC78/CKMT2/UTRN/KCNB2/ADA/P2RX6/HTR2A/CAMK2D/SLMAP/LARGE1/MAP2K6/TBXA2R/SCN4B/GUCY1A1/JPH2/SPHK1/DSP",117
